ans_idx,symptoms,persona,model_ans
2,失眠多夢、心血不足所致的心臟神經官能衰弱、心悸神疲,我最近失眠很嚴重，晚上睡不著，就算睡著了也一直做夢。而且我很容易心悸、疲倦，感覺心臟跳得很無力。,c
2,失眠多夢、心神不寧、心血不足所致的心臟神經官能衰弱,我最近失眠很嚴重，每天晚上都做很多夢，醒來後還是覺得很累。而且我很容易緊張、心神不寧，感覺自己的心臟跳得很無力。,f
2,失眠多夢、心神不寧、心悸神疲,我最近睡得很差，晚上常常失眠，就算睡著了也一直做夢，醒來後心神不寧，心臟跳很快，人也覺得很累。,c
2,失眠多夢、心悸神疲、心血不足所致的心臟神經官能衰弱,我最近失眠很嚴重，每天晚上都做很多夢，醒來後心悸、疲倦，感覺心臟好像不太有力氣。,c
2,失眠多夢、心悸神疲、心神不寧,我最近睡得很差，晚上常常失眠，就算睡著了也一直做夢，醒來後心悸、疲倦，整天都心神不寧。,c
3,膽虛痰熱內擾、虛煩不眠、心悸易驚,我最近睡得很差，心臟老是跳很快，很容易被嚇醒，而且晚上常覺得煩躁不安，睡不著。,d
3,膽虛痰熱內擾、虛煩不眠、口苦嘔涎,我最近睡得很差，心神不寧，老是覺得煩躁不安，睡不著。而且嘴巴很苦，還一直想吐。,d
3,膽虛痰熱內擾、虛煩不眠、膽胃不和,我最近睡得很差，老是覺得心神不寧，睡不著，而且口苦、噁心，感覺胃裡很不舒服。,d
3,膽虛痰熱內擾、心悸易驚、虛煩不眠,我最近睡得很差，心臟跳得很快，很容易被嚇到，而且腦子裡一直胡思亂想，翻來覆去睡不著。,c
3,膽虛痰熱內擾、心悸易驚、口苦嘔涎,我最近睡得很差，心臟老是跳很快，很容易被嚇到，嘴巴又苦又黏，還一直想吐。,d
3,膽虛痰熱內擾、心悸易驚、膽胃不和,我最近睡得很差，心臟跳得很快，很容易被嚇到，而且膽子很小，喉嚨裡總是有痰，胃也不舒服，吃不下東西。,d
3,膽虛痰熱內擾、口苦嘔涎、虛煩不眠,我最近睡得很差，膽子變小了，容易被嚇到，喉嚨有痰，口苦想吐，心煩意亂，整晚都睡不著。,d
3,膽虛痰熱內擾、口苦嘔涎、心悸易驚,我最近睡得很差，膽子變小了，體內好像有熱氣在翻滾，嘴巴苦苦的，噁心想吐，心臟跳得很快，很容易被嚇到。,d
3,膽虛痰熱內擾、口苦嘔涎、膽胃不和,我最近睡得很差，膽子變小了，容易被嚇到，喉嚨有痰，口苦想吐，胃也不舒服。,d
3,膽虛痰熱內擾、膽胃不和、虛煩不眠,我最近睡得很差，膽子變小了，容易被嚇到，喉嚨有痰，胃也不舒服，晚上睡不著，腦子裡一直胡思亂想。,d
3,膽虛痰熱內擾、膽胃不和、心悸易驚,我最近睡得很差，膽子變小了，容易被嚇到，心臟也跳得很快。而且胃口不好，常常噁心、想吐。,d
3,膽虛痰熱內擾、膽胃不和、口苦嘔涎,我最近睡得很差，膽子變小了，容易被嚇到，喉嚨有痰，胃也不舒服，嘴巴苦苦的，還想吐。,d
3,虛煩不眠、膽虛痰熱內擾、心悸易驚,我最近睡得很差，腦子裡一直胡思亂想，睡不著。而且心臟跳很快，很容易被嚇到，喉嚨裡還有痰，感覺很熱。,d
3,虛煩不眠、膽虛痰熱內擾、口苦嘔涎,我最近睡不著，心神不寧，老是胡思亂想。喉嚨裡有痰，感覺熱熱的，好像卡在胸口，讓我噁心、想吐。,d
3,虛煩不眠、膽虛痰熱內擾、膽胃不和,我最近睡得很差，腦子裡一直胡思亂想，睡不著。而且膽子很小，容易被嚇到，喉嚨裡還有痰，胃也不舒服。,d
3,虛煩不眠、心悸易驚、膽虛痰熱內擾,我最近睡得很差，腦子裡一直胡思亂想，無法入睡。就算睡著了，也容易被驚醒，心臟跳得很快。而且我還經常口苦、噁心，感覺體內有熱氣在翻滾。,d
3,虛煩不眠、心悸易驚、口苦嘔涎,我最近睡得很差，腦子裡一直胡思亂想，無法入睡。就算睡著了，也容易被驚醒，心臟跳得很快，嘴巴發苦，還想吐。,d
3,虛煩不眠、心悸易驚、膽胃不和,我最近睡得很差，腦子裡一直胡思亂想，無法入睡。就算睡著了，也容易被驚醒，心臟跳得很快。而且我還胃口不好，吃東西容易噁心、想吐。,d
3,虛煩不眠、口苦嘔涎、膽虛痰熱內擾,我最近睡不著，腦子裡一直胡思亂想，口裡發苦、噁心想吐，感覺膽子很虛，體內有痰熱在作祟。,d
3,虛煩不眠、口苦嘔涎、心悸易驚,我最近睡得很差，腦子裡一直胡思亂想，睡不著。而且口苦、噁心、想吐，心臟也跳得很快，很容易被嚇到。,d
3,虛煩不眠、口苦嘔涎、膽胃不和,我最近睡不著，腦子裡一直胡思亂想，停不下來。嘴巴很苦，還想吐，胃裡也不舒服。,e
3,虛煩不眠、膽胃不和、膽虛痰熱內擾,我最近睡得很差，腦子裡一直胡思亂想，無法入睡。而且胃口不好，容易噁心、想吐，感覺膽子很虛，喉嚨裡還有痰。,d
3,虛煩不眠、膽胃不和、心悸易驚,我最近睡得很差，腦子裡一直胡思亂想，無法入睡。而且我常常覺得胃不舒服，心臟也跳得很快，很容易被嚇到。,e
3,虛煩不眠、膽胃不和、口苦嘔涎,我最近睡得很差，腦子裡一直胡思亂想，翻來覆去睡不著。而且胃口不好，吃東西容易脹氣、噁心，嘴巴也苦苦的，想吐。,e
3,心悸易驚、膽虛痰熱內擾、虛煩不眠,我最近睡得很差，心臟跳得很快，很容易被嚇到。而且我感覺膽子很小，體內有熱氣和痰液在作祟，讓我心煩意亂，無法入睡。,d
3,心悸易驚、膽虛痰熱內擾、口苦嘔涎,我最近睡得很差，心臟跳得很快，很容易被嚇到。喉嚨裡有痰，感覺膽子很小，嘴巴苦苦的，還想吐。,d
3,心悸易驚、膽虛痰熱內擾、膽胃不和,我最近睡得很差，心臟跳得很快，很容易被嚇到。而且膽子變得很小，喉嚨裡總是有痰，胃裡也不舒服，老是想吐。,d
3,心悸易驚、虛煩不眠、膽虛痰熱內擾,我最近睡得很差，心臟跳得很快，很容易被嚇到，晚上睡不著，腦子裡一直胡思亂想，還覺得膽子很小，喉嚨有痰，胸口悶熱。,d
3,心悸易驚、虛煩不眠、口苦嘔涎,我最近睡得很差，心臟跳得很快，很容易被嚇到，晚上睡不著，翻來覆去，嘴巴發苦，還想吐。,d
3,心悸易驚、虛煩不眠、膽胃不和,我最近睡得很差，心臟跳得很快，很容易被嚇到，晚上睡不著，翻來覆去，還覺得口苦、噁心、想吐。,d
3,心悸易驚、口苦嘔涎、膽虛痰熱內擾,我最近睡得很差，心臟跳得很快，很容易被嚇到，嘴巴發苦，想吐，感覺膽子很小，體內有熱氣和痰液在作怪。,d
3,心悸易驚、口苦嘔涎、虛煩不眠,我最近睡得很差，心臟跳得很快，很容易被嚇到，嘴巴發苦，噁心想吐，腦子裡一直胡思亂想，睡不著。,d
3,心悸易驚、口苦嘔涎、膽胃不和,最近睡覺老是心悸、容易被嚇醒，嘴巴苦苦的，還一直想吐，胃裡也不舒服。,d
3,心悸易驚、膽胃不和、膽虛痰熱內擾,我最近睡得很差，心臟跳得很快，很容易被嚇到，而且膽子變得很小。胃也不舒服，經常噁心、想吐，感覺體內有熱氣在翻滾。,d
3,心悸易驚、膽胃不和、虛煩不眠,我最近睡得很差，心臟跳得很快，很容易被嚇到，肚子也不舒服，一直想吐，晚上怎麼躺都睡不著。,d
3,心悸易驚、膽胃不和、口苦嘔涎,我最近睡得很差，心臟跳得很快，很容易被嚇到，而且胃不舒服，嘴巴苦苦的，還想吐。,d
3,口苦嘔涎、膽虛痰熱內擾、虛煩不眠,我最近睡得很差，嘴巴苦苦的，想吐，感覺膽子很虛，喉嚨有痰熱在攪動，心煩意亂，睡不著。,d
3,口苦嘔涎、膽虛痰熱內擾、心悸易驚,我最近睡得很差，嘴巴苦苦的，想吐，心臟跳很快，很容易被嚇到。感覺體內有熱氣在翻滾，膽子也變小了。,d
3,口苦嘔涎、膽虛痰熱內擾、膽胃不和,我最近睡得很差，嘴巴苦苦的，想吐，感覺膽子很虛，喉嚨有痰熱在攪動，胃也不舒服。,d
3,口苦嘔涎、虛煩不眠、膽虛痰熱內擾,我最近睡得很差，嘴巴苦苦的，還一直想吐。心神不寧，睡不著，感覺膽子很小，體內有痰熱在作怪。,d
3,口苦嘔涎、虛煩不眠、心悸易驚,我最近睡得很差，嘴巴苦苦的，還一直想吐。晚上睡覺時心臟跳很快，也很容易被驚醒。,d
3,口苦嘔涎、虛煩不眠、膽胃不和,我最近睡得很差，嘴巴苦苦的，還一直想吐。晚上睡覺時心煩意亂，怎麼樣都睡不著。,d
3,口苦嘔涎、心悸易驚、膽虛痰熱內擾,我最近睡得很差，躺下後心臟跳很快，很容易被驚醒，嘴巴苦苦的，還想吐。感覺膽子很小，體內有熱氣和痰液在作怪。,d
3,口苦嘔涎、心悸易驚、虛煩不眠,我最近睡得很差，躺下後心臟跳很快，也很容易被驚醒，嘴巴苦苦的，還一直想吐。,d
3,口苦嘔涎、心悸易驚、膽胃不和,我最近睡得很差，躺下後心臟跳得很快，很容易被驚醒，嘴巴發苦、噁心、想吐，感覺胃裡很不舒服。,d
3,口苦嘔涎、膽胃不和、膽虛痰熱內擾,我最近睡得很差，嘴巴苦苦的，噁心想吐，胃也不舒服，感覺膽子很虛，好像有痰熱在裡面攪動。,d
3,口苦嘔涎、膽胃不和、虛煩不眠,我最近睡得很差，嘴巴苦苦的，噁心想吐，肚子也不舒服，整個人煩躁不安，睡不著。,d
3,口苦嘔涎、膽胃不和、心悸易驚,我最近睡得很差，躺下後心臟跳很快，很容易被驚醒，嘴巴苦苦的，噁心想吐，感覺胃裡很不舒服。,d
3,膽胃不和、膽虛痰熱內擾、虛煩不眠,我最近睡得很差，胃不舒服，老是覺得心神不寧，晚上睡不著，就算睡著了也很容易醒來。,e
3,膽胃不和、膽虛痰熱內擾、心悸易驚,我最近睡得很差，胃不舒服，老是覺得噁心想吐，心臟也跳得很快，很容易被嚇到。,d
3,膽胃不和、膽虛痰熱內擾、口苦嘔涎,我最近睡得很差，胃不舒服，老是覺得噁心想吐，嘴巴也苦苦的。,d
3,膽胃不和、虛煩不眠、膽虛痰熱內擾,我最近睡得很差，胃不舒服，老是覺得煩躁睡不著，好像有什麼東西堵在胸口，讓我喘不過氣來。,e
3,膽胃不和、虛煩不眠、心悸易驚,我最近睡得很差，胃口不好，常常覺得心煩意亂，睡不著覺，就算睡著了也很容易醒來，而且心臟跳得很快。,e
3,膽胃不和、虛煩不眠、口苦嘔涎,我最近睡得很差，胃口不好，常常覺得煩躁睡不著，嘴巴苦苦的，還想吐。,e
3,膽胃不和、心悸易驚、膽虛痰熱內擾,我最近睡得很差，胃不舒服，心臟跳很快，很容易被嚇到，喉嚨有痰，感覺熱熱的，好像有什麼東西在裡面攪動。,j
3,膽胃不和、心悸易驚、虛煩不眠,我最近睡得很差，胃口不好，常常心悸、容易受驚嚇，晚上也睡不著，腦子裡一直胡思亂想。,d
3,膽胃不和、心悸易驚、口苦嘔涎,我最近睡得很差，胃不舒服，常常噁心想吐，心臟也跳很快，很容易被嚇到。,d
3,膽胃不和、口苦嘔涎、膽虛痰熱內擾,我最近睡得很差，胃不舒服，老是覺得口苦、想吐。感覺體內有股熱氣，讓我心神不寧，很難入睡。,e
3,膽胃不和、口苦嘔涎、虛煩不眠,我最近睡得很差，肚子不舒服，老是想吐，嘴巴也苦苦的。晚上躺下後，腦子裡一直胡思亂想，怎麼都睡不著。,e
3,膽胃不和、口苦嘔涎、心悸易驚,我最近睡得很差，胃不舒服，老是覺得口苦想吐，而且心臟跳得很快，很容易被嚇到。,d
4,肝胃不和、神經官能症、失眠多夢,我最近睡得很差，胃口不好，容易緊張焦慮，晚上睡覺時常常做夢，醒來後還是覺得很累。,e
4,肝胃不和、神經官能症、潮熱盜汗,我最近睡得很差，胃口不好，容易緊張焦慮，半夜還會熱醒、出很多汗。,e
4,肝胃不和、神經官能症、更年期障礙,我最近睡得很差，胃口不好，容易消化不良，還常常莫名緊張、焦慮，尤其到了晚上更嚴重。,e
4,肝胃不和、失眠多夢、神經官能症,我最近睡得很差，胃口不好，常常失眠，而且做很多奇怪的夢。我感覺自己很緊張、焦慮，好像神經出了問題。,e
4,肝胃不和、失眠多夢、潮熱盜汗,我最近睡得很差，胃口不好，常常失眠，而且睡覺時會做很多夢。半夜還會熱醒，盜汗很嚴重。,e
4,肝胃不和、失眠多夢、更年期障礙,最近我常常睡不好，胃口也不好，容易脹氣、消化不良。晚上睡覺時，老是做很多夢，醒來後覺得很累。而且我最近情緒起伏很大，容易發脾氣，不知道是不是更年期到了。,e
4,肝胃不和、潮熱盜汗、神經官能症,我最近睡得很差，胃口不好，常常覺得熱得受不了，還會盜汗。而且我很容易緊張、焦慮，感覺神經兮兮的。,e
4,肝胃不和、潮熱盜汗、失眠多夢,我最近睡得很差，胃口不好，常常覺得熱得冒汗，晚上睡覺時還會做很多夢，醒來後還是很累。,e
4,肝胃不和、潮熱盜汗、更年期障礙,最近睡覺老是做惡夢，醒來後還會盜汗，身體也常常覺得熱呼呼的，好像到了更年期一樣，吃東西也容易胃脹氣、消化不良。,e
4,肝胃不和、更年期障礙、神經官能症,我最近睡得很差，胃口不好，常覺得噁心、想吐。而且情緒起伏很大，容易緊張、焦慮，晚上更是睡不著。,e
4,肝胃不和、更年期障礙、失眠多夢,我最近睡得很差，常常半夜醒來，而且睡著後也一直做夢。我感覺肝胃不太好，常常覺得脹氣、消化不良。另外，我最近也進入更年期，身體很不舒服，情緒也很不穩定。,e
4,肝胃不和、更年期障礙、潮熱盜汗,最近睡覺老是做惡夢，醒來後心悸盜汗，口乾舌燥，感覺肝火很旺，而且情緒起伏很大，容易發脾氣。,e
4,神經官能症、肝胃不和、失眠多夢,我最近神經兮兮的，常常失眠，睡著後也一直做夢，醒來後覺得很累。而且我胃口不好，吃東西容易脹氣、消化不良。,e
4,神經官能症、肝胃不和、潮熱盜汗,我最近睡眠很差，常常半夜驚醒，而且容易緊張、焦慮。我的胃也不太好，經常覺得脹氣、消化不良。最近還開始潮熱盜汗，不知道怎麼回事。,e
4,神經官能症、肝胃不和、更年期障礙,我最近睡得很差，常常莫名緊張、焦慮，還會有口苦、噁心、想吐等症狀。尤其是到了晚上，這些症狀會更嚴重，讓我整晚都睡不著。,d
4,神經官能症、失眠多夢、肝胃不和,我最近神經兮兮的，晚上睡不著，老是做夢，而且胃口不好，吃東西容易脹氣、消化不良。,e
4,神經官能症、失眠多夢、潮熱盜汗,我最近神經兮兮的，晚上睡不著，老是做夢，還會莫名其妙地發熱出汗。,e
4,神經官能症、失眠多夢、更年期障礙,我最近神經兮兮的，晚上睡不著，老是做夢，而且身體也不舒服，可能是更年期到了。,e
4,神經官能症、潮熱盜汗、肝胃不和,我最近睡眠很差，常常莫名其妙緊張、焦慮，還會盜汗、口乾舌燥，吃東西也覺得不舒服。,e
4,神經官能症、潮熱盜汗、失眠多夢,我最近神經兮兮的，常常覺得熱得受不了，還會盜汗。晚上睡不著，就算睡著了也一直做夢，醒來後還是很累。,e
4,神經官能症、潮熱盜汗、更年期障礙,我最近睡得很差，常常覺得焦慮不安，身體發熱、盜汗，而且已經停經好幾年了。,e
4,神經官能症、更年期障礙、肝胃不和,我最近睡得很差，常常莫名緊張、焦慮，還會有熱潮紅、盜汗等更年期症狀，而且胃口不好、消化不良。,e
4,神經官能症、更年期障礙、失眠多夢,我最近神經兮兮的，一點小事就緊張，晚上睡不著，老是做夢，醒來後還是覺得很累。  （共49字）,f
4,神經官能症、更年期障礙、潮熱盜汗,我最近睡得很差，常常莫名緊張、焦慮，還會有熱潮紅和盜汗，感覺身體很不對勁。,e
4,失眠多夢、肝胃不和、神經官能症,我最近失眠很嚴重，每天晚上都睡不著，就算睡著了也會一直做夢。而且我胃口不好，吃東西容易脹氣，還常常覺得很焦慮、緊張。,e
4,失眠多夢、肝胃不和、潮熱盜汗,我最近睡得很差，常常失眠，就算睡著了也一直做夢。而且我胃口不好，容易消化不良，還常常覺得熱，晚上睡覺時還會盜汗。,e
4,失眠多夢、肝胃不和、更年期障礙,我最近失眠很嚴重，晚上睡不著，就算睡著了也一直做夢。而且我胃口不好，吃東西容易脹氣，最近還開始有更年期的症狀，心情煩躁、盜汗。,e
4,失眠多夢、神經官能症、肝胃不和,我最近失眠很嚴重，每天晚上都睡不著，就算睡著了也會一直做夢。而且我很容易緊張焦慮，常常覺得心神不寧。最近還出現了口苦、噁心、想吐等症狀。,d
4,失眠多夢、神經官能症、潮熱盜汗,我最近失眠很嚴重，每天晚上都睡不著，就算睡著了也會一直做夢。而且我很容易緊張焦慮，常常覺得熱得受不了，還會盜汗。,e
4,失眠多夢、神經官能症、更年期障礙,我最近失眠很嚴重，每天晚上都睡不著，就算睡著了也會一直做夢。我還很神經質，一點小事就緊張焦慮。最近更年期到了，身體也不太舒服，這些問題都讓我睡不好。,e
4,失眠多夢、潮熱盜汗、肝胃不和,我最近睡得很差，晚上常常失眠，就算睡著了也一直做夢。而且我很容易出汗，尤其是晚上，睡覺時常常盜汗，醒來後覺得口苦、胃不舒服。,h
4,失眠多夢、潮熱盜汗、神經官能症,我最近失眠很嚴重，每天晚上都睡不著，就算睡著了也會一直做夢。而且我常常覺得很熱，還會盜汗，整個人都很焦慮不安。,e
4,失眠多夢、潮熱盜汗、更年期障礙,我最近失眠很嚴重，晚上睡不著，就算睡著了也一直做夢。而且常常覺得熱，盜汗很嚴重，應該是更年期到了。,e
4,失眠多夢、更年期障礙、肝胃不和,我最近失眠很嚴重，晚上睡不著，就算睡著了也一直做夢。而且我最近更年期症狀很明顯，常常心煩意亂、盜汗。再加上我肝胃不好，經常胃脹氣、消化不良。,e
4,失眠多夢、更年期障礙、神經官能症,我最近失眠很嚴重，每天晚上都睡不著，就算睡著了也會一直做夢。而且我還有更年期的症狀，情緒不穩定、容易發火。醫生說我還有神經官能症，容易緊張焦慮。,e
4,失眠多夢、更年期障礙、潮熱盜汗,我最近失眠很嚴重，晚上睡不著，就算睡著了也一直做夢。而且我正值更年期，常常潮熱盜汗，很不舒服。,e
4,潮熱盜汗、肝胃不和、神經官能症,我最近睡覺時常會盜汗，醒來後覺得很熱，而且胃口不好，容易脹氣、消化不良。我還很焦慮、緊張，常常睡不著。,e
4,潮熱盜汗、肝胃不和、失眠多夢,我最近睡覺時常常盜汗，醒來後覺得很熱，而且胃口不好，容易消化不良。晚上睡覺時也睡不沉，常常做夢，醒來後覺得很累。,e
4,潮熱盜汗、肝胃不和、更年期障礙,最近睡覺時常覺得熱得冒汗，醒來後又覺得冷。胃口也不好，吃東西容易脹氣、消化不良。可能是更年期到了，身體不太舒服。,e
4,潮熱盜汗、神經官能症、肝胃不和,我最近睡覺時常會盜汗，醒來後覺得很熱，而且情緒不穩定，容易緊張焦慮，胃口也不好，吃東西容易脹氣。,e
4,潮熱盜汗、神經官能症、失眠多夢,我最近睡覺時常常盜汗，醒來後覺得很熱。我也有神經官能症，很容易緊張焦慮，晚上睡覺時常常做夢，而且睡不沉。,e
4,潮熱盜汗、神經官能症、更年期障礙,我最近睡覺時常會潮熱盜汗，醒來後覺得很疲倦。我也有神經官能症，容易焦慮緊張，最近更年期症狀也越來越明顯，這些都影響了我的睡眠品質。,e
4,潮熱盜汗、失眠多夢、肝胃不和,我最近睡覺時常常盜汗，醒來後覺得很熱，而且晚上睡不著，一直做夢，早上起床後覺得很累，胃口也不好，吃東西容易脹氣。,e
4,潮熱盜汗、失眠多夢、神經官能症,我最近睡覺時常常盜汗，醒來後覺得很熱，而且晚上睡不著，一直做夢，白天精神很差，容易緊張焦慮。,e
4,潮熱盜汗、失眠多夢、更年期障礙,最近我常常潮熱盜汗，晚上睡不著，就算睡著了也一直做夢，醒來後覺得很累。我應該是更年期到了，身體很不舒服。,e
4,潮熱盜汗、更年期障礙、肝胃不和,最近睡覺時常覺得熱得冒汗，醒來後又覺得冷。而且我正值更年期，情緒起伏很大，容易心煩意亂。此外，我還常常胃脹氣、消化不良。,e
4,潮熱盜汗、更年期障礙、神經官能症,我最近睡覺時常會突然覺得很熱，然後盜汗，醒來後又覺得冷。而且我最近情緒起伏很大，容易緊張、焦慮，感覺自己快得神經病了。,e
4,潮熱盜汗、更年期障礙、失眠多夢,我最近睡得很差，常常半夜熱醒，盜汗很多。可能是更年期到了，晚上睡不著，一直做夢，早上醒來很累。,e
4,更年期障礙、肝胃不和、神經官能症,最近更年期症狀很嚴重，睡覺時常盜汗、心悸，還會有口苦、噁心想吐的感覺，整個人很焦慮、緊張。,e
4,更年期障礙、肝胃不和、失眠多夢,最近更年期症狀很嚴重，晚上睡不著，就算睡著了也容易做夢，醒來後覺得很累。而且胃口不好，吃東西容易脹氣、消化不良。,e
4,更年期障礙、肝胃不和、潮熱盜汗,最近更年期症狀很嚴重，睡覺時常潮熱盜汗，醒來後口苦口乾，胃也不舒服，常常脹氣想吐。,e
4,更年期障礙、神經官能症、肝胃不和,最近更年期症狀很嚴重，常常睡不著，而且容易緊張、焦慮，還會有口苦、胃脹、消化不良的問題。,e
4,更年期障礙、神經官能症、失眠多夢,我最近更年期到了，常常失眠多夢，而且很焦慮、緊張，容易被嚇到。,e
4,更年期障礙、神經官能症、潮熱盜汗,我最近更年期症狀很嚴重，常常潮熱盜汗，心悸、失眠，還容易緊張、焦慮。,e
4,更年期障礙、失眠多夢、肝胃不和,最近更年期症狀很嚴重，晚上睡不著，一直做夢，而且胃口不好，吃東西容易脹氣、消化不良。,e
4,更年期障礙、失眠多夢、神經官能症,我最近更年期到了，晚上睡不著，常常做夢，而且很焦慮、緊張，感覺自己快得神經病了。,e
4,更年期障礙、失眠多夢、潮熱盜汗,最近更年期症狀很嚴重，晚上睡不著，一直做夢，還會熱到盜汗。,e
4,更年期障礙、潮熱盜汗、肝胃不和,最近更年期症狀很嚴重，睡覺時常潮熱盜汗，醒來後口苦口乾，胃也不舒服，吃什麼都不對勁。,e
4,更年期障礙、潮熱盜汗、神經官能症,最近更年期症狀很嚴重，晚上睡覺時常潮熱盜汗，醒來後心悸、焦慮，整個人都很不舒服。,e
4,更年期障礙、潮熱盜汗、失眠多夢,最近更年期症狀很嚴重，晚上睡覺時常潮熱盜汗，醒來後又失眠多夢，整個人都累壞了。,e
5,讀書善忘、心神不寧、失眠多夢,我最近記憶力變差，讀書容易忘記，而且心神不寧，晚上睡不著，就算睡著了也常做夢。,f
5,讀書善忘、失眠多夢、心神不寧,我最近記憶力變差，讀書容易忘記，晚上睡不著，常做夢，白天也心神不寧。,f
5,心神不寧、讀書善忘、失眠多夢,我最近睡得很差，常常心神不寧，讀書也容易忘記，晚上睡覺時還會做很多夢，醒來後覺得很累。,f
5,心神不寧、失眠多夢、讀書善忘,我最近睡得很差，心神不寧，常常失眠，就算睡著了也容易做夢，醒來後還很容易忘記東西。,f
5,失眠多夢、讀書善忘、心神不寧,我最近失眠很嚴重，晚上睡不著，就算睡著了也一直做夢，白天讀書很容易忘記，而且心神不寧，坐立不安。,f
5,失眠多夢、心神不寧、讀書善忘,我最近失眠很嚴重，晚上躺在床上翻來覆去睡不著，就算睡著了也一直做夢，醒來後心神不寧，讀書時注意力不集中，很容易忘記。,f
6,臟躁悲傷欲哭、精神恍惚、情緒躁動,我最近睡得很差，心情很煩躁、悲傷，很想哭，精神恍惚，情緒也控制不住，很容易激動。,g
6,臟躁悲傷欲哭、精神恍惚、睡眠不安,我最近心情很差，常常覺得煩躁、悲傷，很想哭。精神也恍恍惚惚的，晚上睡不著，就算睡著了也很容易醒來。,g
6,臟躁悲傷欲哭、精神恍惚、更年期綜合徵,我最近睡得很差，心情煩躁、悲傷，很想哭，精神恍惚，好像得了更年期綜合徵一樣。,g
6,臟躁悲傷欲哭、情緒躁動、精神恍惚,我最近睡得很差，心情很煩躁，常常想哭，情緒起伏很大，腦袋也昏昏沉沉的。,g
6,臟躁悲傷欲哭、情緒躁動、睡眠不安,我最近睡得很差，心情很煩躁、悲傷，很想哭，情緒起伏很大，晚上也睡不著。,g
6,臟躁悲傷欲哭、情緒躁動、更年期綜合徵,我最近睡得很差，心情很煩躁，常常想哭，情緒起伏很大，尤其是到了晚上更嚴重。,g
6,臟躁悲傷欲哭、睡眠不安、精神恍惚,我最近心情很差，常常覺得煩躁、悲傷，很想哭。晚上睡覺也睡不好，常常半夜醒來，醒來後就精神恍惚，什麼事都做不好。,g
6,臟躁悲傷欲哭、睡眠不安、情緒躁動,我最近心情很差，常常覺得煩躁、悲傷，很想哭。晚上睡覺也睡不好，一直翻來覆去，情緒也很不穩定。,g
6,臟躁悲傷欲哭、睡眠不安、更年期綜合徵,我最近心情很差，常常莫名其妙地感到煩躁和悲傷，想哭卻哭不出來。晚上睡覺也睡不好，老是醒來，而且醒來後就再也睡不著了。我懷疑自己是更年期綜合徵。,g
6,臟躁悲傷欲哭、更年期綜合徵、精神恍惚,我最近睡得很差，心情煩躁、悲傷，很想哭。可能是更年期到了，整個人恍恍惚惚的。,g
6,臟躁悲傷欲哭、更年期綜合徵、情緒躁動,我最近睡得很差，心情很煩躁、悲傷，很想哭。可能是更年期到了，情緒起伏很大，靜不下心來。,g
6,臟躁悲傷欲哭、更年期綜合徵、睡眠不安,我最近睡得很差，心情煩躁、悲傷，很想哭。可能是更年期到了，整個人都不對勁，晚上也睡不好。,g
6,精神恍惚、臟躁悲傷欲哭、情緒躁動,我最近睡得很差，醒著的時候也覺得恍恍惚惚的，心情很煩躁，想哭又哭不出來，情緒起伏很大。,g
6,精神恍惚、臟躁悲傷欲哭、睡眠不安,我最近睡得很差，整天恍恍惚惚的，心情很煩躁，常常想哭，晚上也睡不著。,g
6,精神恍惚、臟躁悲傷欲哭、更年期綜合徵,最近我老是精神恍惚，心情煩躁、悲傷，很想哭，感覺像是更年期到了。,g
6,精神恍惚、情緒躁動、臟躁悲傷欲哭,我最近睡得很差，醒著的時候也覺得恍恍惚惚的，情緒起伏很大，一會兒很激動，一會兒又很難過，很想哭。,g
6,精神恍惚、情緒躁動、睡眠不安,最近我精神恍惚，情緒起伏很大，晚上睡不著，就算睡著了也很容易醒來。,g
6,精神恍惚、情緒躁動、更年期綜合徵,最近我常常精神恍惚，情緒起伏很大，容易發脾氣，而且晚上睡不好，盜汗、心悸。我應該是更年期到了。,g
6,精神恍惚、睡眠不安、臟躁悲傷欲哭,我最近精神恍惚，睡不踏實，常常半夜醒來，而且心情很煩躁，想哭又哭不出來。,g
6,精神恍惚、睡眠不安、情緒躁動,我最近精神恍惚，睡不著也睡不好，情緒起伏很大，一會兒很興奮，一會兒又很低落。,g
6,精神恍惚、睡眠不安、更年期綜合徵,最近我精神恍惚，晚上睡不著，白天也提不起勁。而且我最近情緒起伏很大，常常莫名其妙發脾氣。,g
6,精神恍惚、更年期綜合徵、臟躁悲傷欲哭,最近我老是精神恍惚，好像活在夢裡一樣。可能是更年期到了，情緒起伏很大，一下開心一下難過，有時候還會莫名其妙想哭。,g
6,精神恍惚、更年期綜合徵、情緒躁動,最近我常常精神恍惚，記性變差，情緒也起伏很大，容易發脾氣。而且我正值更年期，身體很不舒服，晚上睡不著。,g
6,精神恍惚、更年期綜合徵、睡眠不安,我最近精神恍惚，常常記不住事情，而且因為更年期，晚上睡不安穩，常常半夜醒來。,g
6,情緒躁動、臟躁悲傷欲哭、精神恍惚,我最近睡得很差，情緒很激動，常常莫名其妙地感到煩躁和悲傷，想哭卻哭不出來，整個人恍恍惚惚的。,g
6,情緒躁動、臟躁悲傷欲哭、睡眠不安,我最近睡得很差，情緒很激動，常常莫名其妙地感到煩躁和悲傷，想哭卻哭不出來。,g
